Latitude,Longitude,Heading,ShipName,Date,LadenState
-8.27333,151.028,302,CHINA STEEL EXPRESS,31/12/2014,Laden
-16.2874,153.005,354,CHINA STEEL TRADER,31/12/2014,Laden
6.2712,119.893,3,CHINA STEEL INVESTOR,31/12/2014,Laden
-27.5212,42.408,79,CAPE VENUS,31/12/2014,Laden
-32.584365,18.11546,116,CHANNEL ALLIANCE,31/12/2014,Unladen
-24.3801,36.5592,222.1,CHANNEL NAVIGATOR,31/12/2014,Unladen
1.444333,104.518667,48,PACIFIC KNIGHT,31/12/2014,Laden
16.9691,82.2827,188,ELENI P,31/12/2014,Laden
27.2211,161.701,260,MV CHIHIRO,31/12/2014,Laden
-3.79265,109.917,158,CARINA,31/12/2014,Unladen
-1.694,116.671167,202,CAPE,31/12/2014,Unladen
53.2276,-174.441,248,POLE,31/12/2014,Laden
31.0529,123.87,0,TAI HANG 3,31/12/2014,Laden
39.257032,-76.565058,357,EVER MIGHTY,31/12/2014,Laden
22.69385,113.68085,165,DE TONG HAI,31/12/2014,Unladen
20.22113,86.787927,76,APJ MAHAKALI,31/12/2014,Unladen
36.994667,126.715283,299,INTRANS TINA,31/12/2014,Laden
-34.1478,-58.9755,317,GREAT BLESS,31/12/2014,Laden
12.7357,-109.734,274,GREAT JADE,31/12/2014,Laden
30.6157,-176.311,273,STELLAR HOPE,31/12/2014,Laden
-9.34245,75.1317,51,KESARI PREM,31/12/2014,Laden
-3.702667,114.433833,325,KANAK PREM,31/12/2014,Unladen
-0.324642,117.71,152,ENDEAVOUR,31/12/2014,Unladen
19.1853,120.614,31,NEW HERALD,31/12/2014,Unladen
36.3108,142.762,257,JK PIONEER,31/12/2014,Laden
-15.2516,-75.2423,182,CHAMPEL,31/12/2014,Unladen
-20.287647,-40.246883,239,LONG FU STAR,31/12/2014,Unladen
28.0069,142.795,338,SUIREI MARU,31/12/2014,Laden
1.45085,104.528883,67,SKS TRENT,31/12/2014,Laden
16.218,124.788,319,SKS TAGUS,31/12/2014,Laden
-5.14113,84.4902,41,SKS TUGELA,31/12/2014,Laden
31.053917,122.708382,349,ENTERPRISE,31/12/2014,Unladen
22.5829,-125.325,275,BEI LUN HAI 81,31/12/2014,Laden
48.4434,-14.233,255,CAPE BRAZILIA,31/12/2014,Unladen
22.078333,114.185333,50,COURAGE,31/12/2014,Unladen
-32.175578,115.69525,78,MIGHTY CHRISTOS,31/12/2014,Laden
37.627082,119.828552,342,C. IRIS,31/12/2014,Unladen
-4.466328,115.970557,269,HUITAI,31/12/2014,Unladen
38.8817,119.28,356,GLOBAL WINNER,31/12/2014,Unladen
31.1433,122.67,7,CAPE STORK,31/12/2014,Unladen
6.24896,92.6693,263,RZS FORTUNE,31/12/2014,Laden
24.779532,119.080817,60,TAI HANG 1,31/12/2014,Unladen
18.8234,120.135,185,TIANSHENGHAI,31/12/2014,Unladen
-0.318333,117.686,142,FENGHUANG SHAN,31/12/2014,Unladen
36.1337,129.499,282,XIN RUN,31/12/2014,Laden
-31.423,114.707,123,OMEGAS,31/12/2014,Unladen
31.925108,120.229968,262,SHEILA ANN,31/12/2014,Unladen
28.94186,-95.313662,262,SOPHIE OLDENDORFF,31/12/2014,Laden
50.1671,-66.4857,126,CSL SPIRIT,31/12/2014,Laden
25.105,119.064332,123,SHAO SHAN 1,31/12/2014,Laden
20.3483,166.035,278,YUN TONG HAI,31/12/2014,Laden
-16.5299,119.188,31,SHIN ONDO,31/12/2014,Laden
46.617213,31.026008,356,NEW KATERINA,31/12/2014,Laden
-3.488062,-38.760392,88,GREAT GLORY,31/12/2014,Laden
-3.533557,-38.800333,140,GREAT BRIGHT,31/12/2014,Laden
37.29398,25.738713,1,EDFU,31/12/2014,Unladen
33.267045,135.096225,218,ESNA,31/12/2014,Laden
-25.637457,-48.15,82,GERASIMOS,31/12/2014,Unladen
-6.41252,116.864,197,PIRO,31/12/2014,Unladen
40.30419,122.080577,153,NEW SMART,31/12/2014,Unladen
36.0505,130.338,19,BEI LUN HAI 72,31/12/2014,Unladen
25.302383,51.82305,323,VINALINES TRADER,31/12/2014,Laden
36.8657,125.982,319,KEOYANG ORIENT,31/12/2014,Laden
5.34284,141.629,159,HANJIN RICHARDS BAY,31/12/2014,Unladen
21.08384,72.626468,137,SEA FORTUNE,31/12/2014,Unladen
-4.72335,153.44,164,HIBARI,31/12/2014,Unladen
31.6372,32.3168,187,POLYNEOS,31/12/2014,Unladen
-3.13353,-6.88958,142,M_V CONFIGNON,31/12/2014,Laden
-1.36642,107.83,135,CAPE JUPITER,31/12/2014,Unladen
24.1905,118.401,53,OKYALOS,31/12/2014,Laden
5.70085,80.5411,88,MV TIARA GLOBE,31/12/2014,Laden
37.3396,3.54286,267,ASSIMINA,31/12/2014,Laden
8.70247,78.3404,196,ANNOULA,31/12/2014,Laden
-35.1963,27.0549,75,RUBIN PHOENIX,31/12/2014,Laden
-11.3629,-23.6772,303,SOLAR EMBER,31/12/2014,Unladen
-20.3999,63.5392,242,GOLDEN TRUST,31/12/2014,Unladen
-12.8357,110.84,50,GOONYELLA TRADER,31/12/2014,Laden
40.310333,139.351333,8,MYOKEN,31/12/2014,Laden
9.9626,141.895,346,RUBIN OAK,31/12/2014,Laden
30.49,133.475,277,OCEAN PRIDE,31/12/2014,Laden
8.45161,81.6591,141,MINOAN FLAME,31/12/2014,Laden
20.10735,38.843862,156,KG BARITO,31/12/2014,Laden
25.0436,142.263,272,TAIJU,31/12/2014,Unladen
23.892,164.549,284,SAMJOHN AMITY,31/12/2014,Laden
43.5638,-9.53218,25,SAMJOHN LIBERTY,31/12/2014,Laden
-7.197417,112.7257,81,HANG TA,31/12/2014,Unladen
31.971417,120.8563,319,FORTUNE LADY,31/12/2014,Laden
-5.71578,-31.0287,27,PARADISE N,31/12/2014,Laden
-14.7539,71.4893,241,SINOMERCHANT,31/12/2014,Unladen
-17.318,-22.2868,18,CAPE MERCURY,31/12/2014,Unladen
3.85393,123.499,243,CORONA DYNAMIC,31/12/2014,Unladen
-32.8801,151.75,125,CORONA EMBLEM,31/12/2014,Unladen
8.41038,87.7622,286,ANGEL IV,31/12/2014,Laden
-25.6996,-48.2733,54,SEAEAGLE,31/12/2014,Unladen
25.3445,51.822,344,PANAMAX ENERGY,31/12/2014,Laden
22.995717,113.5363,338,CHANG MING,31/12/2014,Laden
46.563765,31.129862,346,OCEAN EMPEROR,31/12/2014,Unladen
39.874517,119.946383,304,YUE DIAN 8,31/12/2014,Unladen
-28.8438,42.9942,242,FU HUA,31/12/2014,Unladen
31.8919,31.6897,299,FU MIN,31/12/2014,Laden
7.36057,-79.8392,226,FU KANG,31/12/2014,Laden
-17.4058,106.547,153,FELICIA,31/12/2014,Unladen
31.6421,-15.0481,5,LOPI Z,31/12/2014,Laden
17.0747,82.4061,88,AGIOS EFRAIM,31/12/2014,Laden
49.1062,140.419,311,M_V BLUEMONTBLANC,31/12/2014,Unladen
29.7938,122.123,284,UNICO JIANNA,31/12/2014,Unladen
45.1128,36.5888,56,CAPE TORONTO,31/12/2014,Unladen
38.95752,117.871042,277,ORE BAYOVAR,31/12/2014,Laden
-0.471817,141.674,135,TIAN FU HAI,31/12/2014,Unladen
27.4804,121.407,25,HUAHAIHANG1,31/12/2014,Unladen
7.2815,142.618,166,CHUBU MARU,31/12/2014,Unladen
20.5687,71.4937,287,FU MING,31/12/2014,Laden
2.36659,104.956,20.8,MV.SURYAWATI,31/12/2014,Unladen
26.503365,50.20383,11,EVER BLOSSOM,31/12/2014,Laden
5.98825,85.3105,266,CAROLA,31/12/2014,Laden
38.8985,122.009,340,ELINAKOS,31/12/2014,Laden
52.415833,4.814833,168,NEWCASTLE MAX,31/12/2014,Laden
34.318943,128.80207,223,SONG SHAN HAI,31/12/2014,Laden
21.958117,114.58135,249,HUANG SHAN HAI,31/12/2014,Unladen
-3.726683,114.470903,314,HENG SHAN HAI,31/12/2014,Unladen
38.4055,132.348,214,HUA SHAN HAI,31/12/2014,Unladen
-10.5557,151.981,134,YUE DIAN 81,31/12/2014,Unladen
36.213063,-26.812433,91,SKS TORRENS,31/12/2014,Laden
35.803057,-4.391127,170,SKS TRINITY,31/12/2014,Unladen
-3.32965,146.286,330,MEISTER,31/12/2014,Laden
25.9973,55.96195,26,PANAMAX APPLAUSE,31/12/2014,Unladen
64.1583,3.75092,232,BERGE YOTEI,31/12/2014,Laden
33.4678,30.0861,137,NAVIOS FELICITY,31/12/2014,Laden
48.9701,-130.247,280,UNICO STELLA,31/12/2014,Laden
-33.969417,17.519033,323,BALTHAZAR,31/12/2014,Laden
35.9882,126.448,314,COAL AGE,31/12/2014,Unladen
19.36,-83.3223,140,LING GANG 9,31/12/2014,Laden
-1.14945,-51.7855,263,FU MAN,31/12/2014,Unladen
44.10353,9.853563,69,FU DA,31/12/2014,Laden
0.66675,119.094,192,HUA HENG,31/12/2014,Unladen
2.12743,-11.2,319,RIBBON,31/12/2014,Laden
12.7133,148.75,269,STAR CHRISTIANNA,31/12/2014,Laden
-27.4397,82.6219,286,BERGE ATLANTIC,31/12/2014,Laden
11.2933,-19.0002,0,FU LE,31/12/2014,Laden
37.1202,3.8825,78,GLORY PEGASUS,31/12/2014,Laden
33.148883,128.356767,181,HYUNDAI_POWER,31/12/2014,Unladen
-0.495158,-51.4625,56,DEN SHA,31/12/2014,Laden
11.1223,-24.7897,281,ANTWERP MAX,31/12/2014,Laden
52.60038,-9.597633,250,BRUGGE MAX,31/12/2014,Laden
30.3583,-15.161,194,OSTENDE MAX,31/12/2014,Unladen
3.239817,117.595283,270,ENERGY MIDAS,31/12/2014,Unladen
19.7195,37.2884,58,ELLY,31/12/2014,Laden
9.09452,60.0041,180,THE ABLE,31/12/2014,Unladen
25.1337,-155.502,107,GREAT SUNRISE,31/12/2014,Unladen
22.369233,113.918633,313,LADY KADOORIE,31/12/2014,Laden
-1.708062,116.675553,238,OCEAN CERES,31/12/2014,Unladen
34.325617,128.343467,299,CSK BEILUN,31/12/2014,Unladen
-21.1855,149.349,108,WOOYANG_QUEEN,31/12/2014,Unladen
43.335667,-3.0315,278,BEST UNITY,31/12/2014,Laden
27.1129,-13.5698,135,IRON KOVDOR,31/12/2014,Unladen
25.5079,119.739,154.6,HAI XUN 08201,31/12/2014,Unladen
52.9705,-152.885,279,ENDLESS,31/12/2014,Unladen
35.2467,119.838,287,C TRIUMPH,31/12/2014,Laden
22.080693,114.245987,46,IRON BARON,31/12/2014,Unladen
-2.73888,143.806,290,CORNAVIN,31/12/2014,Laden
30.93156,122.732212,262.3,ANANGEL DYNASTY,31/12/2014,Unladen
25.0911,-79.5282,3,HARVEST FESTIVAL,31/12/2014,Laden
25.294283,51.829267,253,MARONI,31/12/2014,Laden
-31.7799,38.2048,250,OBELIX BULKER,31/12/2014,Unladen
38.936925,117.796625,289,NORTH PRINCE,31/12/2014,Laden
13.4399,50.0536,72,ELLIVITA,31/12/2014,Laden
23.6205,171.216,286,GREAT LUCK,31/12/2014,Laden
37.8477,23.5057,352,FRATZESCOS,31/12/2014,Laden
-20.7625,149.936,60,CHINASTEEL DEVELOPER,31/12/2014,Laden
-2.39581,77.9991,187,WINNING JOY,31/12/2014,Unladen
29.4603,-46.5987,250,LOWLANDS BEILUN,31/12/2014,Unladen
21.3506,126.857,356,RUBY INDAH,31/12/2014,Laden
9.60017,127.637,15,M.V.EMERALD INDAH,31/12/2014,Unladen
23.8818,132.762,17,STELLAR NAVIGATOR,31/12/2014,Laden
39.0352,119.033,355,GUO DIAN 18,31/12/2014,Unladen
-1.81494,129.218,338,JIA CHANG,31/12/2014,Laden
50.0088,-66.7438,259,SKS TIETE,31/12/2014,Unladen
16.0375,-26.9487,45,SKS TANARO,31/12/2014,Laden
-4.454932,116.015072,280,SEKIYO,31/12/2014,Unladen
-34.817707,138.333278,162,SEAGUARDIAN,31/12/2014,Unladen
-29.7811,-23.2229,122,PESSADA,31/12/2014,Laden
12.4035,88.9214,301,PROTEUS,31/12/2014,Laden
-2.52333,-30.879,33,ORE GUAIBA,31/12/2014,Laden
-20.5418,117.3472,293,JENS WARRIOR,31/12/2014,Unladen
28.3768,132.244,296,CAPE SUN,31/12/2014,Laden
22.7125,70.0029,45,MINERAL WATER,31/12/2014,Laden
-28.963172,32.17013,44,GIOVANNI BATTISTA B.,31/12/2014,Unladen
-33.9922,27.6416,225,GRAZIA BOTTIGLIERI,31/12/2014,Laden
-33.0015,78.2503,274,CAPE STEFANIE,31/12/2014,Laden
7.07933,139.446,328,ANANGEL ETERNITY,31/12/2014,Laden
40.649947,18.115048,25,CORVIGLIA,31/12/2014,Laden
-25.688327,-48.251673,79,CELERINA,31/12/2014,Unladen
24.414202,118.045967,280,GENERAL GUISAN,31/12/2014,Laden
35.9388,126.408,305,NYON,31/12/2014,Laden
1.19666,103.614448,60,THEOFANO STAR,31/12/2014,Unladen
23.8767,165.479,283,GLOBAL F,31/12/2014,Laden
29.9425,121.845,290,GRAND SKY,31/12/2014,Unladen
-5.01727,114.946,287,RZS HARMONY,31/12/2014,Laden
33.2939,168.392,265,ATAMAN,31/12/2014,Laden
0.355475,141.367,312,CEMTEX SINCERITY,31/12/2014,Laden
37.45376,122.1908,224,CEMTEX DILIGENCE,31/12/2014,Laden
17.5774,118.041,347,JINHAIQIANG,31/12/2014,Laden
29.6229,122.464,14,OCEAN CRYSTAL,31/12/2014,Laden
27.082333,49.678,180,AEOLIAN SPIRIT,31/12/2014,Unladen
-3.495867,-38.764283,92,RYA RAD,31/12/2014,Laden
37.473883,126.609233,339,CAPETAN TASSOS,31/12/2014,Laden
44.7472,30.5144,193,ANTIGONI,31/12/2014,Laden
29.1084,131.639,8,NSS CONFIDENCE,31/12/2014,Laden
39.9079,119.582,357,EVER EXCELLENT,31/12/2014,Unladen
36.115858,-5.150107,211,EVER LEADER,31/12/2014,Laden
-28.9068,76.984,65,CERTOUX,31/12/2014,Laden
13.3668,134.8,142,CSK GRANDEUR,31/12/2014,Unladen
15.3469,-154.489,271,SALVATORE CAFIERO,31/12/2014,Laden
-37.9907,18.8824,105,SILVER GENEVA,31/12/2014,Laden
23.977167,121.627,315,CEMTEX THRIFT,31/12/2014,Laden
24.131472,120.260187,33,CEMTEX PRUDENCE,31/12/2014,Laden
8.29993,57.6296,184,CALM SEAS,31/12/2014,Unladen
40.666365,142.122652,5,REBORN,31/12/2014,Unladen
2.39466,-30.0441,19,GENCO SURPRISE,31/12/2014,Laden
-24.1154,-46.3446,62,SUMMER LADY,31/12/2014,Laden
43.6957,148.322,236,HELENA,31/12/2014,Laden
17.0767,-104.118,127,RIGEL,31/12/2014,Unladen
36.078717,120.2517,312,LUCKY LUKE,31/12/2014,Laden
6.4164,128.039,169,NENG YUAN,31/12/2014,Unladen
6.75027,96.4034,304,ALPHA FLAME,31/12/2014,Laden
25.20585,56.4829,20,SALANDI,31/12/2014,Laden
20.856967,111.046967,130,OCEAN FAVOUR,31/12/2014,Unladen
36.994,126.104,345,NPS CENTURY,31/12/2014,Laden
-4.23745,110.735,279,JIN RUN,31/12/2014,Laden
25.8743,172.622,277,GREAT PROSPERITY,31/12/2014,Laden
18.5835,-78.0053,279,BULK PANGAEA,31/12/2014,Unladen
23.562277,117.107237,316,DA TANG 2 HAO,31/12/2014,Laden
31.592465,121.310985,317,GREAT AMBITION,31/12/2014,Unladen
45.6437,-122.740917,111,GREAT LOYALTY,31/12/2014,Unladen
49.6763,-138.255,294,ALPHA EFFORT,31/12/2014,Laden
1.278167,103.970833,97,FUTURE,31/12/2014,Laden
29.7837,122.085,265,ALPHA HAPPINESS,31/12/2014,Unladen
28.4852,135.465,5,PACIFIC TRIANGLE,31/12/2014,Unladen
45.7132,-8.53707,34,FORTUNE EAST,31/12/2014,Laden
66.6467,11.0397,212,CAPE TAVOR,31/12/2014,Laden
15.5449,-145.258,269,MEDI TOKYO,31/12/2014,Laden
37.3976,-69.0252,76,MARBELLA,31/12/2014,Laden
43.42603,4.875787,337,SAPPHIRE,31/12/2014,Laden
4.12847,-6.52473,253,KG ASIA,31/12/2014,Laden
-0.785418,142.023,309,GLORY CLAIRE,31/12/2014,Laden
1.28588,103.984,66,CHANG HO,31/12/2014,Laden
29.035687,48.266257,310,ANDIA,31/12/2014,Laden
25.975995,56.055522,220,ARTAVAND,31/12/2014,Unladen
32.207032,119.6673,214,TAI HANG 9,31/12/2014,Laden
35.358717,119.5461,9,CECILIA,31/12/2014,Laden
40.807167,121.063,191,HENG TONG HAI,31/12/2014,Laden
10.4139,137.151,146,SHIN_SAKAIDE,31/12/2014,Unladen
10.9516,128.342,205,LILY FORTUNE,31/12/2014,Unladen
25.017967,122.364962,5,IONIAN PROSPERITY,31/12/2014,Laden
9.7188,139.069,148,KOHJU,31/12/2014,Unladen
-12.7411,116.7,346,KOHYOHSAN,31/12/2014,Laden
33.1679,-9.48975,32,GENCO KNIGHT,31/12/2014,Laden
-39.2907,-61.5395,204,GENCO BEAUTY,31/12/2014,Laden
40.2576,-37.2233,70,GENCO VIGOUR,31/12/2014,Laden
-2.64226,118.584,0,CORONADO,31/12/2014,Unladen
-7.52024,149.978,306,TAIPOWER PROSPERITY1,31/12/2014,Laden
-22.4513,154.031,1,TAIPOWER PROSPERITY2,31/12/2014,Laden
-17.1103,-18.0939,126,BERGE EIGER,31/12/2014,Laden
31.1844,122.725,1,MONA LINDEN,31/12/2014,Unladen
-34.0341,29.1367,74,TIANRONGHAI,31/12/2014,Laden
-33.6771,114.412,342,TIANSHUNHAI,31/12/2014,Laden
1.51597,104.83,350,TIAN ZHU FENG,31/12/2014,Unladen
41.345207,2.158133,54,TIAN DU FENG,31/12/2014,Laden
32.00245,120.822467,310,EVOIKOS THEO,31/12/2014,Unladen
45.6386,-122.725,118,ALPHA GLORY,31/12/2014,Unladen
40.3655,121.854,11,TAI HANG 8,31/12/2014,Unladen
37.567762,121.383648,270,STAR VANESSA,31/12/2014,Unladen
29.6688,123.211,306,KIND SEAS,31/12/2014,Unladen
33.361753,129.688252,89,TSUNOMINE,31/12/2014,Laden
20.278622,86.67654,202,GEM OF ENNORE,31/12/2014,Unladen
30.3837,129.084,287,JIAN HUA,31/12/2014,Laden
35.92319,140.684595,236,ONGA,31/12/2014,Laden
5.38653,136.477,271,CE ALLIANCE,31/12/2014,Laden
4.60827,-17.341,341,LILIAN Z,31/12/2014,Laden
5.88127,84.3216,90,OCEAN SPIRIT,31/12/2014,Unladen
52.424657,-10.179877,234,ERGINA LUCK,31/12/2014,Unladen
54.3678,-173.083,265,PANTELIS,31/12/2014,Laden
-3.73412,114.479,331,SANVI,31/12/2014,Unladen
5.98647,96.1854,287,BEILUN SEA LION,31/12/2014,Laden
-1.28605,116.789317,5,ANNA S,31/12/2014,Unladen
52.619,-142.308,285,SEA MELODY I,31/12/2014,Laden
40.5717,-172.369,105,SILVER ONE,31/12/2014,Unladen
35.6619,16.8352,101,PONTODAMON,31/12/2014,Laden
-9.90039,49.0069,213,MONTE PELMO,31/12/2014,Unladen
41.5265,31.9095,179,AGNES,31/12/2014,Laden
25.3455,51.8445,352,CAP FERRAT,31/12/2014,Laden
-4.17082,117.892,34,EVER SHINING,31/12/2014,Laden
28.9032,142.141,290,INTER PRIDE,31/12/2014,Laden
36.9186,132.654,53,DENEB,31/12/2014,Unladen
54.2784,-130.601967,113,BRAVEHEART,31/12/2014,Unladen
-1.5055,-136.779,62,OKRA,31/12/2014,Laden
-11.9764,154.632,4,BLUE ISLAND,31/12/2014,Laden
51.3376,-140.122,287,TOPEKA,31/12/2014,Unladen
51.1605,160.399,69,REDONDO,31/12/2014,Unladen
27.7571,123.216,10,ALPHA MILLENNIUM,31/12/2014,Laden
-14.9487,70.3836,69,IRON BEAUTY,31/12/2014,Laden
21.6074,108.327,13,DANAE,31/12/2014,Laden
-8.43133,-30.9979,316,CAPTAIN DIAMANTIS,31/12/2014,Unladen
45.134,36.5745,59,M.V KALPANA PREM,31/12/2014,Unladen
-32.6625,16.3194,326,ELBE,31/12/2014,Laden
-35.4444,117.243,277,WESER,31/12/2014,Laden
8.28317,146.321,329,TACHIBANA,31/12/2014,Laden
-3.2817,-7.48313,326,DIONE,31/12/2014,Laden
34.44645,134.466767,249,MARVELLOUS,31/12/2014,Unladen
-24.057602,-46.343068,81,MAHNAM,31/12/2014,Unladen
26.002783,55.975983,25,TERMEH,31/12/2014,Unladen
16.3649,-99.8952,296,GREAT WISDOM,31/12/2014,Laden
8.8756,-79.4632,63,GREAT INTELLIGENCE,31/12/2014,Laden
17.9007,-102.176,257,LUYANG EAGLE,31/12/2014,Laden
38.757077,118.284317,3,HAI QING,31/12/2014,Laden
22.6833,113.664,328,MV SEAJOY,31/12/2014,Laden
51.2134,-141.591,298,ORIENTAL FRONTIER,31/12/2014,Laden
21.5774,108.334,353,NAVIOS MAGELLAN,31/12/2014,Laden
-25.7701,-48.2565,37,TIAN SONG FENG,31/12/2014,Unladen
37.5597,121.387733,222,OREGON,31/12/2014,Unladen
-10.4441,93.2243,319,BANASOL,31/12/2014,Laden
-32.190033,115.770967,89,BANIYAS,31/12/2014,Laden
55.729,-179.299,293,GOLDEN LYDERHORN,31/12/2014,Laden
20.146967,86.79255,61,APJ MAHADEVA,31/12/2014,Unladen
0.524933,117.682,143,ALTAIR,31/12/2014,Unladen
1.6898,101.443467,103,TYCOON,31/12/2014,Laden
40.4435,17.1949,19,MEDI KOBE,31/12/2014,Laden
1.87333,87.3454,280,TINA,31/12/2014,Laden
24.388502,120.256527,29,AUDAX,31/12/2014,Unladen
5.50518,141.515,157,NIREFS,31/12/2014,Unladen
-35.018355,137.81947,163,ATLANTIC EAGLE,31/12/2014,Unladen
-9.20387,99.301,59,OCEAN EAGLE,31/12/2014,Laden
42.299113,-10.089937,179,AMIRA,31/12/2014,Unladen
35.9383,126.3,313,ECOLA,31/12/2014,Laden
-24.001,51.9927,253,LEVANTO,31/12/2014,Unladen
34.649085,127.963937,11,YONG FENG,31/12/2014,Laden
4.79114,106.401,33,YONG TAI,31/12/2014,Laden
44.5162,37.865,121,COS INTREPID,31/12/2014,Laden
15.2832,114.935,213,COS JOY,31/12/2014,Laden
3.788333,98.70015,86,DIMITRIS L,31/12/2014,Unladen
-33.0771,-23.0866,271,NICOS L,31/12/2014,Unladen
-21.1839,149.38,73,GRACE ONE,31/12/2014,Unladen
14.6253,-110.686,107,EVANTHIA,31/12/2014,Unladen
40.478367,17.215133,43,MV AFOVOS,31/12/2014,Laden
54.3683,-155.926,269,SPARTIA,31/12/2014,Laden
27.1521,124.852,69,THALIA,31/12/2014,Unladen
-9.49602,154.224,353,CORONA HORIZON,31/12/2014,Laden
15.3662,119.787,355,CORONA GARLAND,31/12/2014,Laden
15.198517,119.67335,349,ONOE,31/12/2014,Laden
34.221,132.532,139,RAIJU,31/12/2014,Laden
14.1849,80.3126,23,HOPE I,31/12/2014,Laden
-9.292,-4.92783,140,EQUATOR PEACE,31/12/2014,Laden
28.7357,-126.971,89,TAI PLENTY,31/12/2014,Unladen
52.402133,4.859117,127,TAI PROFIT,31/12/2014,Laden
46.4352,151.94,38,ANASTASIA C,31/12/2014,Unladen
46.506167,30.729933,163,OMIROS,31/12/2014,Unladen
20.4408,119.767,166,DARYA TARA,31/12/2014,Unladen
22.1016,126.401,344,DARYA SHANTHI,31/12/2014,Unladen
-25.809,55.9255,69,OURANIA LUCK,31/12/2014,Laden
7.077,150.183,346,HAPPY CLIPPER,31/12/2014,Laden
8.05594,120.231,19,LOWLANDS LONGEVITY,31/12/2014,Laden
53.413033,-4.1417,153,MARICHRISTINA,31/12/2014,Laden
10.2181,128.698,123,ANGELINA,31/12/2014,Unladen
37.201582,123.164512,158,GLOVIS AMBITION,31/12/2014,Unladen
25.31205,51.839183,155,PEARL OF JEBEL ALI,31/12/2014,Laden
37.040728,137.359217,296,GH FORTUNE,31/12/2014,Laden
19.2027,70.7802,327,WINNING INTEGRITY,31/12/2014,Unladen
-5.24769,117.24,212,CE_DUKE,31/12/2014,Unladen
-23.86836,151.607535,28,BLUEMOON,31/12/2014,Unladen
55.9062,-178.008,283,HEPHAESTUS,31/12/2014,Laden
13.5869,-74.4958,58,POSEIDON,31/12/2014,Laden
-22.8956,110.463,340,NINGBO INNOVATION,31/12/2014,Laden
25.209033,56.5499,103,ORSOLINA BOTTIGLIERI,31/12/2014,Unladen
-20.533782,117.274235,296,C. S. EXCELLENCE,31/12/2014,Unladen
-5.55394,147.507,335,CHINA STEEL GROWTH,31/12/2014,Laden
-26.2032,-27.5985,113,CHINASTEELINTEGRITY,31/12/2014,Laden
12.9174,74.4328,335,C.S.RESPONSIBILITY,31/12/2014,Laden
-20.9242,113.17245,188,ALPHA ERA,31/12/2014,Unladen
38.9665,117.793,282,ALPHA COSMOS,31/12/2014,Laden
0.376717,118.526,228,ELEFTHERIA,31/12/2014,Laden
45.2804,31.1027,179,SA ALTIUS,31/12/2014,Laden
22.036983,114.454717,66,SA FORTIUS,31/12/2014,Unladen
-32.3752,7.67451,103,CIC CAPTAIN VENIAMIS,31/12/2014,Laden
-33.3335,-60.1679,338,ARCTURUS,31/12/2014,Laden
20.187767,86.760383,76,LITTLE PRINCE,31/12/2014,Laden
-0.2943,117.677,190,GALLIA GRAECA,31/12/2014,Unladen
-8.23883,-30.5256,128,HISPANIA GRAECA,31/12/2014,Laden
-21.3442,58.1544,63,AFRICA GRAECA,31/12/2014,Laden
21.4791,109.551,25,EVANGELIA,31/12/2014,Laden
-4.79623,107.279,200,ALPHA AFOVOS,31/12/2014,Unladen
-29.9424,14.162,145,ALPHA HARMONY,31/12/2014,Laden
27.098967,56.066783,310,PONTONIKIS,31/12/2014,Laden
46.208067,-123.802733,67,ALPHA MELODY,31/12/2014,Unladen
53.983552,2.548393,65,BERGE ARCTIC,31/12/2014,Unladen
-28.7703,154.789,151,FORMOSABULK BRAVE,31/12/2014,Unladen
16.0179,125.409,323,FORMOSABULK CLEMENT,31/12/2014,Laden
-20.131817,118.528133,300,KWK EXEMPLAR,31/12/2014,Unladen
-24.079817,-46.342833,71,CYMBELINE,31/12/2014,Unladen
-5.99971,89.7165,319,PONTOVREMON,31/12/2014,Laden
30.2828,152.549,91,ASPASIA LUCK,31/12/2014,Laden
43.338333,5.0009,28,MAGANARI,31/12/2014,Laden
38.8216,118.217,331,BERGE AORAKI,31/12/2014,Laden
30.054467,-90.576933,263,THEOFANO,31/12/2014,Unladen
3.85285,129.005,344,PRABHU PUNI,31/12/2014,Laden
-6.01545,105.952,127,ALEXANDRA,31/12/2014,Laden
-26.849,-70.814,306,BULK PROSPERITY,31/12/2014,Unladen
14.4214,-122.272,275,EMS,31/12/2014,Laden
49.33385,-123.216417,216,RAVE,31/12/2014,Laden
-3.01947,80.7572,197,RHINE,31/12/2014,Laden
-35.3084,150.962,197,OLYMPOS,31/12/2014,Laden
18.1998,-167.113,296,ABML GRACE,31/12/2014,Laden
-26.1832,53.9434,261,MINERAL ANTWERPEN,31/12/2014,Unladen
-10.3507,115.881,356,CSK GLORY,31/12/2014,Laden
-7.05597,82.6218,43,IONIAN EAGLE,31/12/2014,Laden
7.90323,-24.4429,285,DESERT EAGLE,31/12/2014,Laden
-8.253422,115.953887,205,CIC PRIDE,31/12/2014,Unladen
-5.23292,112.451,116,AVRA,31/12/2014,Unladen
37.568,121.377,128.4,ELPIS,31/12/2014,Unladen
30.2917,123.598,203,JOHN OLDENDORFF,31/12/2014,Unladen
-20.07485,118.423433,324,KYLA FORTUNE,31/12/2014,Unladen
50.50012,0.984262,58,ALCYON,31/12/2014,Laden
36.801467,-76.2899,76,ARETHUSA,31/12/2014,Unladen
37.5159,-12.4697,13,TRITON,31/12/2014,Laden
-2.12395,-81.457,9,OCEANIS,31/12/2014,Laden
